Program,Service,Activity,Expense/Revenue,Category Name,Sub-Category Name,Commitment item,Amount,Year
Corporate Real Estate Management,Real Estate,Property Disposal,Expenses,Service And Rent,Telecommnuncation,Wireless Devices,"1,340.76",
Court Services,Court Case Management,Not assigned,Expenses,Other Expenditures,Miscellaneous Expenditures,Bank Service Charges,"26,145.00",
Court Services,Court Case Management,Not assigned,Expenses,Service And Rent,Meetings,Business Meeting Expenses,581.00,
Court Services,Court Case Management,Not assigned,Expenses,Service And Rent,Business Travel,Business Trav - Public Transit,310.65,
Court Services,Court Case Management,Not assigned,Expenses,Benefits,Benefits,Canada Pension Plan,"486,482.36",
Court Services,Court Case Management,Not assigned,Expenses,Service And Rent,Telecommnuncation,Cellular Telephones,"3,274.40",
Court Services,Court Case Management,Not assigned,Expenses,Benefits,Benefits,Comprehensive Medical,"550,063.85",
Court Services,Court Case Management,Not assigned,Expenses,Materials & Supplies,Materials,Computer And Printer Supplies,0.00,
Court Services,Court Case Management,Not assigned,Expenses,Service And Rent,Contracted Services,Computer Software Maint & Support Servs,"19,107.46",
Court Services,Court Case Management,Not assigned,Expenses,Equipment,Computes,Computers - Hardware,"15,910.00",
Court Services,Court Case Management,Not assigned,Expenses,Equipment,Computes,Computers - Software,"7,799.66",
Court Services,Court Case Management,Not assigned,Expenses,Service And Rent,Services,Conduct Money,"4,000.00",
Court Services,Court Case Management,Not assigned,Expenses,Service And Rent,Conference,Conferences/Seminars - Accommodation,"2,651.15",
Court Services,Court Case Management,Not assigned,Expenses,Service And Rent,Conference,Conferences/Seminars - Air/Rail/Bus Trav,0.00,
Court Services,Court Case Management,Not assigned,Expenses,Service And Rent,Conference,Conferences/Seminars - Other Expenses,851.40,
Court Services,Court Case Management,Not assigned,Expenses,Service And Rent,Conference,Conferences/Seminars - Registration Fees,"2,202.23",
Court Services,Court Case Management,Not assigned,Expenses,Service And Rent,Conference,Conferences/Seminars- Kilometrage,"1,315.70",
Court Services,Court Case Management,Not assigned,Expenses,Service And Rent,Contracted Services,Contr Serv - Security Sys Instal & Maint,148.00,
Court Services,Court Case Management,Not assigned,Expenses,Service And Rent,Contracted Services,Contracted Services - Cable Tv,"1,501.00",
Court Services,Court Case Management,Not assigned,Expenses,Service And Rent,Contracted Services,Contracted Services - General,0.00,
Court Services,Court Case Management,Not assigned,Expenses,Service And Rent,Contracted Services,Contracted Services - Janitorial,0.00,
Court Services,Court Case Management,Not assigned,Expenses,Service And Rent,Contracted Services,Contracted Services - Locking Systems,"2,000.00",
Court Services,Court Case Management,Not assigned,Expenses,Service And Rent,Contracted Services,Contracted Services - Security Guard,"28,394.17",
Court Services,Court Case Management,Not assigned,Expenses,Contribution To Reserves/Reserve Funds,Contribution To Reserves/Reserve Funds,Contributions To Insurance Reserve Fund,0.00,
Court Services,Court Case Management,Not assigned,Expenses,Service And Rent,Telecommnuncation,Courier Services,300.00,
Court Services,Court Case Management,Not assigned,Expenses,Service And Rent,Services,Court Fees,"26,560.00",
Court Services,Court Case Management,Not assigned,Expenses,Other Expenditures,Miscellaneous Expenditures,Credit Card Discounts Etc.,"563,960.93",
Court Services,Court Case Management,Not assigned,Expenses,Benefits,Benefits,Dental Plan,"260,648.73",
Court Services,Court Case Management,Not assigned,Expenses,Benefits,Benefits,Employment Insurance,"148,836.70",
Court Services,Court Case Management,Not assigned,Expenses,Benefits,Allowances,Fringe Benefits To Be Distributed,"53,503.56",
Court Services,Court Case Management,Not assigned,Expenses,Salaries,Permanent Salaries,Full Time - Regular Pay Sap,"8,838,205.11",
Court Services,Court Case Management,Not assigned,Expenses,Equipment,Furn & Fixtures,Furnishings,0.00,
Court Services,Court Case Management,Not assigned,Expenses,Equipment,Equipment,General Equipment,"11,500.00",
Court Services,Court Case Management,Not assigned,Expenses,Benefits,Benefits,Group Life Insurance,"65,807.51",
Court Services,Court Case Management,Not assigned,Expenses,Materials & Supplies,Office Supplies,Health & Safety Supplies,300.00,
Court Services,Court Case Management,Not assigned,Expenses,Materials & Supplies,Materials,Janitorial Supplies,100.00,
Court Services,Court Case Management,Not assigned,Expenses,Materials & Supplies,Materials,Kitchen Supplies,339.58,
Court Services,Court Case Management,Not assigned,Expenses,Service And Rent,Telecommnuncation,Local Area Network Extension Sev-Hdsl &F,"15,210.00",
Court Services,Court Case Management,Not assigned,Expenses,Benefits,Benefits,Long Term Disability,"274,924.74",
Court Services,Court Case Management,Not assigned,Expenses,Equipment,Equipment,M & E - Communications,"1,260.42",
Court Services,Court Case Management,Not assigned,Expenses,Service And Rent,Contracted Services,Managed Print Charges,"20,757.61",
Court Services,Court Case Management,Not assigned,Expenses,Service And Rent,Services,Membership Fees,"3,283.48",
Court Services,Court Case Management,Not assigned,Expenses,Service And Rent,General Travel,Metrage-Operational (Intown),"1,179.70",
Court Services,Court Case Management,Not assigned,Expenses,Materials & Supplies,Supplies,Miscellaneous Materials & Supplies,"53,726.47",
Court Services,Court Case Management,Not assigned,Expenses,Service And Rent,Telecommnuncation,Network Equipment Including Cabling,"4,840.50",
Court Services,Court Case Management,Not assigned,Expenses,Benefits,Benefits,Ontario Health Tax,"171,432.10",
Court Services,Court Case Management,Not assigned,Expenses,Materials & Supplies,Office Supplies,Other Office Material &Minor Furnishing,"1,333.64",
Court Services,Court Case Management,Not assigned,Expenses,Service And Rent,General Travel,Parking Expenses (Intown),963.85,
Court Services,Court Case Management,Not assigned,Expenses,Salaries,Part Time Salaries,Part Time - Regular Pay Sap,"392,107.27",
Court Services,Court Case Management,Not assigned,Expenses,Salaries,Part Time Salaries,Part Time - Vacation Pay,"23,526.65",
Court Services,Court Case Management,Not assigned,Expenses,Service And Rent,Services,Payments To Province,"2,308,421.73",
Court Services,Court Case Management,Not assigned,Expenses,Benefits,Benefits,Pension Plan (OMERS),"810,192.71",
Court Services,Court Case Management,Not assigned,Expenses,Salaries,Permanent Salaries,Permanent - Overtime Sap,"99,600.00",
Court Services,Court Case Management,Not assigned,Expenses,Service And Rent,Services,Permit & License Fees,68.00,
Court Services,Court Case Management,Not assigned,Expenses,Materials & Supplies,Office Supplies,"Photocopy, Fax And Printer Supplies","23,146.44",
Court Services,Court Case Management,Not assigned,Expenses,Service And Rent,Postage,Postage,"112,000.00",
Court Services,Court Case Management,Not assigned,Expenses,Service And Rent,Services,Printing And Reproduction - Third Party,"144,402.10",
Court Services,Court Case Management,Not assigned,Expenses,Service And Rent,Services,Recognition Awards,"2,590.00",
Court Services,Court Case Management,Not assigned,Expenses,Service And Rent,Rentals,Rental Of Office,"723,096.83",
Court Services,Court Case Management,Not assigned,Expenses,Service And Rent,Contracted Services,Rental-Operating Costs,"405,967.25",
Court Services,Court Case Management,Not assigned,Expenses,Service And Rent,Repair & Maintenance,Repairs & Maint - Furniture &Furnishings,584.00,
Court Services,Court Case Management,Not assigned,Expenses,Service And Rent,Repair & Maintenance,Repairs & Maintenance - Electronic Equip,684.00,
Court Services,Court Case Management,Not assigned,Expenses,Materials & Supplies,Office Supplies,Stationery And Office Supplies,"34,709.38",
Court Services,Court Case Management,Not assigned,Expenses,Service And Rent,Services,Tech Serv -Translations & Interpreters,"1,001,739.00",
Court Services,Court Case Management,Not assigned,Expenses,Service And Rent,Training,Training & Development - External,"16,080.00",
Court Services,Court Case Management,Not assigned,Expenses,Service And Rent,Contracted Services,"Transfer, Haulage And Storage",0.00,
Court Services,Court Case Management,Not assigned,Expenses,Service And Rent,Training,Tuition Fees,"4,973.55",
Court Services,Court Case Management,Not assigned,Expenses,Materials & Supplies,Materials,Waste Baskets - Industrial And Recycling,"1,713.12",
Court Services,Default Fine Collection Management,Not assigned,Expenses,Other Expenditures,Miscellaneous Expenditures,Bank Service Charges,"3,150.00",
Court Services,Default Fine Collection Management,Not assigned,Expenses,Service And Rent,Meetings,Business Meeting Expenses,70.00,
Court Services,Default Fine Collection Management,Not assigned,Expenses,Service And Rent,Business Travel,Business Trav - Public Transit,15.00,
Court Services,Default Fine Collection Management,Not assigned,Expenses,Benefits,Benefits,Canada Pension Plan,"56,357.77",
Court Services,Default Fine Collection Management,Not assigned,Expenses,Service And Rent,Telecommnuncation,Cellular Telephones,364.10,
Court Services,Default Fine Collection Management,Not assigned,Expenses,Other Expenditures,Miscellaneous Expenditures,Collection Agency Fees,"2,876,000.00",
Court Services,Default Fine Collection Management,Not assigned,Expenses,Benefits,Benefits,Comprehensive Medical,"73,737.14",
Court Services,Default Fine Collection Management,Not assigned,Expenses,Materials & Supplies,Materials,Computer And Printer Supplies,0.00,
Court Services,Default Fine Collection Management,Not assigned,Expenses,Service And Rent,Contracted Services,Computer Software Maint & Support Servs,"1,772.74",
Court Services,Default Fine Collection Management,Not assigned,Expenses,Equipment,Computes,Computers - Hardware,0.00,
Court Services,Default Fine Collection Management,Not assigned,Expenses,Equipment,Computes,Computers - Software,53.20,
Court Services,Default Fine Collection Management,Not assigned,Expenses,Service And Rent,Services,Conduct Money,0.00,
Court Services,Default Fine Collection Management,Not assigned,Expenses,Service And Rent,Conference,Conferences/Seminars - Accommodation,"1,419.65",
Court Services,Default Fine Collection Management,Not assigned,Expenses,Service And Rent,Conference,Conferences/Seminars - Air/Rail/Bus Trav,0.00,
Court Services,Default Fine Collection Management,Not assigned,Expenses,Service And Rent,Conference,Conferences/Seminars - Other Expenses,522.50,
Court Services,Default Fine Collection Management,Not assigned,Expenses,Service And Rent,Conference,Conferences/Seminars - Registration Fees,623.44,
Court Services,Default Fine Collection Management,Not assigned,Expenses,Service And Rent,Conference,Conferences/Seminars- Kilometrage,"1,191.80",
Court Services,Default Fine Collection Management,Not assigned,Expenses,Service And Rent,Contracted Services,Contracted Services - Cable Tv,0.00,
Court Services,Default Fine Collection Management,Not assigned,Expenses,Service And Rent,Contracted Services,Contracted Services - Security Guard,689.90,
Court Services,Default Fine Collection Management,Not assigned,Expenses,Contribution To Reserves/Reserve Funds,Contribution To Reserves/Reserve Funds,Contributions To Insurance Reserve Fund,0.00,
Court Services,Default Fine Collection Management,Not assigned,Expenses,Service And Rent,Services,Court Fees,"3,200.00",
Court Services,Default Fine Collection Management,Not assigned,Expenses,Other Expenditures,Miscellaneous Expenditures,Credit Card Discounts Etc.,"67,947.10",
Court Services,Default Fine Collection Management,Not assigned,Expenses,Benefits,Benefits,Dental Plan,"34,674.24",
Court Services,Default Fine Collection Management,Not assigned,Expenses,Benefits,Benefits,Employment Insurance,"17,011.47",
Court Services,Default Fine Collection Management,Not assigned,Expenses,Salaries,Permanent Salaries,Full Time - Regular Pay Sap,"1,124,640.18",
Court Services,Default Fine Collection Management,Not assigned,Expenses,Benefits,Benefits,Group Life Insurance,"8,413.86",
Court Services,Default Fine Collection Management,Not assigned,Expenses,Materials & Supplies,Office Supplies,Health & Safety Supplies,0.00,
Court Services,Default Fine Collection Management,Not assigned,Expenses,Materials & Supplies,Materials,Kitchen Supplies,28.86,
Court Services,Default Fine Collection Management,Not assigned,Expenses,Benefits,Benefits,Long Term Disability,"36,838.73",
Court Services,Default Fine Collection Management,Not assigned,Expenses,Equipment,Equipment,M & E - Communications,47.40,
Court Services,Default Fine Collection Management,Not assigned,Expenses,Service And Rent,Contracted Services,Managed Print Charges,"2,137.96",
Court Services,Default Fine Collection Management,Not assigned,Expenses,Service And Rent,Services,Membership Fees,395.60,
